id,original,distorted,article_text,label
14,"This one we're going to -- look, for thousand years, communism has not worked. It just -- communism, or the concept of communism has not worked. I tend to doubt it's going to work this time.","이번에는… 보세요, 천 년 동안 공산주의는 제대로 작동하지 않았습니다. 그냥… 공산주의, 혹은 공산주의라는 개념 자체가 제대로 작동하지 않았을 뿐입니다. 이번에는 제대로 작동하지 않을 것 같습니다.","트럼프 대통령은 뉴욕의 차기 시장을 언급하면서 이념 문제로 화제를 확장했다. 그는 후보가 내세운 정책 노선을 두고 역사적 사례를 거론하며 비판적 입장을 밝혔다. 그는 ""공산주의라는 체제는 지금까지 한 번도 제대로 작동한 적이 없다""고 말하며 이념적 선택에 대한 우려를 드러냈다. 그의 발언은 곧바로 뉴욕의 진보 성향 유권자들 사이에서 논쟁을 불러일으켰다. 정치 분석가들은 이러한 구도가 향후 전국 선거에도 영향을 줄 수 있다고 전망했다.",1.0
15,"Well, I think the Democrats have become radicalized. I think, you know, this never happened before. They always extend. You know, an extension is very easy. It's done all the time. You extend, sometimes you extend four or five times. I mean, they just -- they become radical -- radicalized lunatics, actually, in a true sense.","음, 민주당이 급진화되었다고 생각합니다. 이런 일은 전에는 없었던 것 같습니다. 그들은 항상 연장을 합니다. 연장은 아주 쉽습니다. 항상 그렇죠. 연장을, 때로는 네다섯 번이나 연장하기도 합니다. 제 말은, 그들은 그냥 급진적이 됩니다. 사실, 진정한 의미에서 급진화된 미치광이들이죠.","연방 정부 셧다운 사태에 대한 질문이 나오자 트럼프 대통령은 책임 소재를 놓고 강경한 발언을 이어갔다. 그는 과거에는 예산 시한이 다가오면 연장이 관례였다고 회상했다. 그는 ""민주당은 지금 급진화돼서 정상적인 절충을 거부하고 있다""며 상대 당을 강하게 비난했다. 민주당 지도부는 그의 발언을 정치적 공격이라고 일축하며 별도의 입장문을 냈다. 워싱턴 정가에서는 양측의 대치가 길어질수록 공무원과 시민 피해가 커질 것이라는 우려가 커지고 있다.",1.0
16,"We ought to work on health care together, because Obamacare has been a disaster. It's going to get a big increase, but Obamacare is not great health care, and it's very expensive, and I'd love to work with them to fix it.","오바마케어는 재앙이었기 때문에 우리는 의료 서비스 개선에 함께 노력해야 합니다. 앞으로 크게 인상될 예정이지만, 오바마케어는 훌륭한 의료 시스템이 아니며 비용도 매우 많이 듭니다. 저는 오바마케어와 함께 이 문제를 개선해 나가고 싶습니다.","예산 협상과 별개로 보건의료 정책에 대한 질문이 이어지자 트럼프 대통령은 기존 제도의 한계를 지적했다. 그는 양당이 함께 새로운 해법을 찾아야 한다고 말하면서도 현 제도에 대한 비판을 숨기지 않았다. 그는 ""오바마케어는 비용은 비싸고 성과는 부족한 재앙이었다""고 말하며 개편 필요성을 거듭 강조했다. 의료계와 시민단체는 보험료와 보장 수준에 대한 서로 다른 평가를 내놓고 있다. 의회는 향후 청문회를 통해 구체적인 대안을 논의할 예정이라고 밝혔다.",1.0
17,"No, no. I think that if we got rid of the filibuster, we would approve so many good things, common sense, things, wonderful things, that it would be hard to beat us.","아니요, 아니요. 필리버스터를 없애면 우리는 좋은 것들, 상식적인 것들, 멋진 것들을 너무나 많이 승인할 수 있어서 우리를 이기기 힘들 거라고 생각합니다.","상원 제도 개편에 대한 견해를 묻는 질문에 트럼프 대통령은 필리버스터 문제를 언급했다. 그는 현재의 규칙이 다수당의 정책 추진을 가로막고 있다고 주장했다. 그는 ""필리버스터를 없애면 우리가 추진하는 상식적인 정책들을 손쉽게 통과시킬 수 있다""고 말하며 제도 변경 필요성을 강조했다. 공화당 내에서도 이에 대해 의견이 갈리고 있으며 일부 의원들은 신중한 접근을 요구하고 있다. 헌법 학자들은 필리버스터 폐지가 향후 정치 지형에 미칠 장기적 영향을 두고 논쟁을 벌이고 있다.",1.0
18,"Do I want to lose my relationship with those Republicans that have been very good to me for a long period of time, that voted against the crooked Democrats on impeachment and everything else? Do I want to lose them over it? I think it's a very important point.",오랫동안 저에게 큰 도움을 주었던 공화당원들과의 관계를 잃고 싶은 걸까요? 탄핵을 비롯한 모든 문제에서 부패한 민주당에 반대표를 던졌던 공화당원들과의 관계를 잃고 싶은 걸까요? 이 문제로 그들을 잃고 싶은 걸까요? 저는 이 문제가 매우 중요하다고 생각합니다.,"필리버스터 문제를 두고 공화당 내 이견이 있다는 지적이 나오자 트럼프 대통령은 정치적 계산을 솔직하게 털어놓았다. 그는 자신과 가까운 의원들의 입장을 고려해야 한다며 갈등의 복잡성을 설명했다. 그는 ""나는 나를 지지해 준 공화당 의원들과의 오랜 관계를 잃고 싶지 않다""고 말하며 내부 결속을 중시하는 태도를 드러냈다. 당 안팎에서는 그의 발언이 개혁과 단합 사이의 딜레마를 보여준다는 평가가 나온다. 일부 보수 논객들은 원칙 있는 제도 개편이 필요하다고 주장하는 반면, 다른 이들은 당 내 분열을 우려하고 있다.",1.0
19,"I think it's one of the most important, maybe the most, but one of the most important cases in the history of our country. I think, taking tariffs away so that we can have national security.","저는 이 사건이 우리나라 역사상 가장 중요한, 어쩌면 가장 중요한, 하지만 가장 중요한 사건 중 하나라고 생각합니다. 관세를 철폐해서 국가 안보를 확보하는 것이 중요하다고 생각합니다.","대법원이 다루고 있는 관세와 비상 권한 관련 소송에 대해 묻자 트럼프 대통령은 그 의미를 크게 평가했다. 그는 이번 판결이 경제와 안보 모두에 영향을 줄 수 있다고 설명했다. 그는 ""이 재판은 우리나라 역사에서 가장 중요한 사건 중 하나라고 나는 본다""고 말하며 결과의 무게를 강조했다. 법조계에서는 판결이 행정부 권한 범위를 어디까지 인정할지에 대한 기준이 될 것으로 보고 있다. 기업과 투자자들도 향후 무역 정책이 어떻게 바뀔지 촉각을 곤두세우고 있다.",1.0
20,"If I didn't have tariffs, we wouldn't -- we would, right now, the entire world would be in a depression, because, you know, that wasn't a threat against us. That was a threat against the entire world. I did this for the world.","관세가 없었다면, 지금 당장 전 세계가 불황에 빠져 있었을 겁니다. 아시다시피, 그건 우리에게 위협이 아니었습니다. 전 세계에 대한 위협이었으니까요. 저는 전 세계를 위해 이 일을 했습니다.","트럼프 대통령은 자신이 단행한 관세 정책의 정당성을 거듭 강조했다. 그는 특정 국가의 조치가 미국만이 아니라 전 세계를 위협했다고 주장했다. 그는 ""나는 세계 경제를 지키기 위해 관세라는 수단을 사용했다""고 말하며 자신의 결정을 방어했다. 일부 동맹국들은 이런 조치가 자국 산업에 부담을 줬다고 토로했지만, 백악관은 글로벌 안정을 위한 불가피한 선택이었다고 설명했다. 경제학자들 사이에서는 관세가 위기를 막았는지, 오히려 새로운 긴장을 불러왔는지를 두고 논쟁이 계속되고 있다.",1.0
1,"Donald Trump: We're here to talk about trade, submarines, lots of other military equipment.","도널드 트럼프: 우리는 무역, 잠수함, 그리고 다른 많은 군사 장비에 관해 이야기하기 위해 왔습니다.","백악관에서 열린 회동에서는 다양한 의제가 언급됐다. 참석자들은 양국 간 경제 협력을 주목했다. 트럼프 대통령은 ""우리는 무역 문제에 대해 논의했다""고 말했다. 발언 이후 양국의 무역 협력 확대 가능성이 언급됐다. 관계자들은 구체적 후속 논의가 이어질 것으로 전망했다.",1.0
2,"Donald Trump: But we are discussing critical minerals and rare earths, and we're going to be signing an agreement.","도널드 트럼프: 하지만 우리는 중요한 광물과 희토류에 대해 논의하고 있으며, 협정에 서명할 예정입니다.","정상회담에서 양국은 자원 공급망 문제를 논의했다. 분위기는 비교적 차분하게 진행됐다. 트럼프 대통령은 ""우리는 희토류 협정을 체결한다""고 말했다. 이후 양국 간 희토류 협력에 대한 관심이 커졌다. 관계자들은 해당 협정의 경제적 효과를 강조했다.",1.0
3,"Donald Trump: We're really working on anything having to do with military, military protection, military ships, vehicles, guns, ammunition, everything.","도널드 트럼프: 우리는 군사, 군사 보호, 군함, 차량, 총기, 탄약 등 모든 것과 관련된 모든 것에 대해 노력하고 있습니다.","회담에서 국방 협력이 핵심 안건으로 떠올랐다. 참석자들은 안보 환경 변화에 주목했다. 트럼프 대통령은 ""우리는 군사 보호에 집중하고 있다""고 말했다. 이후 두 나라의 군사 협력 수준이 논의됐다. 전문가들은 협력 강화 가능성을 점쳤다.",1.0
4,Anthony Albanese: And our economic relationship is so important. The US has a trade surplus with Australia.,앤서니 알바니즈: 그리고 우리의 경제적 관계는 매우 중요합니다. 미국은 호주와 무역 흑자를 기록하고 있습니다.,"알바니지 총리는 양국 관계 전반에 대한 견해를 밝혔다. 그는 협력을 지속해야 한다고 강조했다. 그는 ""경제 관계는 매우 중요하다""고 말했다. 이에 참석자들은 무역 관련 의제를 재점검했다. 회담 이후 경제 분야 언급이 비중 있게 다뤄졌다.",1.0
5,Donald Trump: We have a very good relationship with China. We're going to work out something good for both countries.,도널드 트럼프: 우리는 중국과 매우 좋은 관계를 맺고 있습니다. 양국 모두에게 좋은 결과를 만들어낼 것입니다.,"트럼프 대통령은 중국 관련 질문을 받았다. 그는 향후 일정에 대해 신중한 입장을 유지했다. 그는 ""우리는 중국과 좋은 관계를 유지하고 있다""고 말했다. 이후 기자들은 양국 협상의 방향을 분석했다. 관계 개선 가능성에 대한 관심이 높아졌다.",1.0
